rho eq,E/A,K,J,L,h v 2-,a s +,h s nabla,kappa,kappa',f xi ex,h xi +,h xi nabla,binding energy,std radii,other quantities
0.1480098728568398,-15.744359841343323,153.0790151300064,20.90410492634854,66.81577387611057,8.55024360239768,0.509579378751481,0.3416617426979494,0.12120490312841045,-0.8898303618537473,-4.406764234291004,3.9401130612175654,3.534997238013098,50.21716399670727,37.34906483005777,10801.901358597812
0.15676842014494038,-15.653403836064225,210.81152212790346,36.56706453387385,44.49513140864523,55.577641010538635,0.5398251091727627,0.024463849449740494,0.11373695685302945,-0.6485541547416037,-4.567649773747811,3.984584725535522,-0.02957058887063091,16.75795030640503,43.77472156069534,16.652595145027828
0.15614001036154074,-15.874485136285582,188.49062312636786,34.304520178850964,39.365294262132466,35.4486943603961,0.4712920673766765,0.4806351983366569,0.19061759477841755,-0.7868462528589031,-4.4421650479843064,4.132213411579984,0.5551190349298172,19374.42164753028,38.64242945407402,24.862937305518578
0.16503796342683938,-16.04959687329759,146.14167321390545,32.1042544379551,36.80330016432998,71.38504947424804,0.5848938212059142,0.5005256968354489,0.10931116233538421,0.46347967924705624,-4.43039019204423,4.143485408286328,3.0502693372024607,31666.91138517458,165073.67496005117,6834.8231996954855
0.15752797410974856,-15.555847036114903,142.7229027640587,25.84725293427819,38.440326005624925,62.47175010196375,0.5830202565732394,0.5075946049186333,0.10588958261587576,-0.17716784264224616,-4.436009035059327,3.9567084179389473,0.18562044062575334,13124.897193357854,518.6790593523278,214375.51556030897
0.15126215975534368,-16.14831755007404,190.58488194801356,30.76357510571891,33.81578859533548,99.0796298338087,0.6770939396690892,0.036513239888558716,0.12459657574918676,0.7339926312672583,-4.4471601284042475,3.9875810070636244,0.5993781561101026,197.35846895116902,26.7515020671598,10.768921830992422
0.15706174212418217,-15.854177643371074,174.38514075201726,26.776653844021567,27.24425899910465,40.04515595674826,0.53493100455535,0.23331150545912152,0.1237470637738743,-0.37881803008800474,-4.5334877104802995,4.162001915211892,0.5571687079360796,44967.51936940344,519.789530967954,53.8463153423896
0.1475169092755572,-15.580179150730112,228.36999965891803,20.221189576929934,54.92943272794068,29.87686018310052,0.6747199437564151,0.109933389283896,0.10960349167470879,-0.6312472042187711,-4.553979419112153,4.1033781915728085,2.4000329606186046,793.3465312005163,27.763595865950123,184.15449402244002
0.15537390990263988,-15.678115323395204,206.71249515680773,28.16692951793585,3.230998673546958,45.98824959928937,0.5470398423342036,0.35512844603403915,0.12388242444118083,-0.5514843409740562,-4.585998834156577,4.077011370360692,2.1036905083269266,75138.67268465324,1651.2929470587624,94.34265767872483
0.16691770767876862,-15.894979516209972,190.94996074940718,33.3556754834388,22.778268308616102,27.597948678773836,0.7025740887431846,0.35329030198173816,0.1207807585898921,0.5933016502798653,-4.6107083433860705,4.172659253370878,1.463841002277781,33.06722447581439,125.71897205686204,637293.3945260168
0.1480811777689306,-16.149079679922167,139.0317450743927,27.55987679190447,17.899026624737772,35.52392369279754,0.5061149483712423,0.3694877789936736,0.14820337837527253,0.7426473601448996,-4.615450031297634,4.195416829606333,1.053200445239899,2185.433191929208,20.171130809115553,15.241818206110402
0.1634924097451804,-16.085317236521462,166.14349369684933,20.414679782034547,35.900422611901206,35.13217402213437,0.4497760960650397,0.0136173766256742,0.18183632430446584,0.13782678121897607,-4.444953150487291,4.028779481458346,2.683516113411151,1121.7335740907345,115.33300683617716,46381204027.46722
0.1551441206172908,-15.896023271606385,221.06771798868002,23.572071087182408,12.745525719840462,90.33554009536121,0.6724589309270339,0.12097064849985804,0.09099664989810688,0.7597810934717263,-4.578365472620178,4.105976173201829,3.1942397822622226,70.37881677745023,33.41597355320191,532578.6595451476
0.1489061544431568,-15.876193040001468,199.6760510259228,32.365591161876765,29.662386167100454,76.06928426730084,0.4434704263002964,0.2967355298495787,0.15383319993138928,-0.8364154546943056,-4.474694153039042,4.165544810187916,0.36095683040780235,2159425.3062206577,22.84644696631201,20450.7551663966
0.15195031842512327,-16.114581420509204,213.9464734923065,21.478251181384802,19.628986312387546,45.511792458985184,0.6629893007103106,0.22902499747559216,0.1361790599296606,-0.21903763874525883,-4.566674686966507,4.073161081030894,2.122291848282313,55459.54211044782,45.281645904918,18.271681363251613
0.1575994772393209,-16.20032280707038,211.56722128892565,27.67182284593898,39.969378103898585,4.329101498817174,0.5769371504249587,0.12697030597664516,0.08317765914040978,0.638409636935649,-4.520057201493028,4.111231391309078,-0.39194458482585204,18.46846254942877,1292.7960394099482,356.2789756483068
0.15556182938528085,-15.809631498226555,172.0562248686909,27.48638782143839,5.000978972480585,70.40345379592645,0.5142070976740749,0.06438788754392036,0.10814395080545705,-0.7404689795751138,-4.4147345123307185,4.111688811880057,2.8063594427352414,69452.34091308527,30925.49840633425,5766.529782176853
0.16359085059930498,-15.553629146025557,183.0778021631473,36.52959730831129,59.83862557725727,62.608610860867195,0.5106914375259394,0.36834699175647856,0.07907403520807194,0.934460150173032,-4.454180915900904,4.111909517152851,0.12740974002553185,34671.64819905437,29.904748058104225,808.2352512472349
0.1554262600515086,-15.920033390438151,202.56719732535618,26.10301030869704,8.814431039741836,65.86380061664285,0.43801281477664383,0.477256602335668,0.20582527374116782,-0.2796075284509346,-4.6029554899378216,4.187565139706677,1.2637897641513347,39123347.63232186,36152.006877130625,8354.698102329538
0.14764114067961892,-15.973624971324284,183.9061520734687,21.89464620392273,30.425943575252074,19.094151549619927,0.43262204383289504,0.0899430628872089,0.2120899060499406,0.3463466600493236,-4.401378011783794,3.997235720518141,1.5651427164339888,12.379591607273337,25.110825418520253,36133.23768870643
0.16078671385702584,-15.89187203119897,202.01585358727513,26.653399288557583,40.76159872208196,96.40781905014325,0.5008851196863027,0.42826886881270304,0.15715535081598164,0.9133906079050665,-4.487153611882224,4.216624918792013,-0.6116132983422896,106673.75021849826,41768.18969526185,1914.476896451623
0.1628052380636587,-16.168163274659992,144.48906197316688,30.73809863935596,25.071716296862533,77.15664044131204,0.64463541834612,0.36542591908930405,0.15088467715753412,0.8649744565864573,-4.529646960027012,4.071086480754242,0.8135207500658956,4520.666731562271,95.15984897512668,10.64538123072779
0.15181980676850845,-15.675699519095218,150.1187429996135,30.09834100668094,2.8732167833223468,65.30597858698728,0.49191391893987413,0.18751635162231076,0.1405739549131512,-0.778541244385132,-4.426304009098072,4.175001379949609,3.177482690506052,19190.717386732962,747594.0672574145,7729.6111010122
0.15820566005686004,-15.98342194309993,210.93878734411595,29.21502619347813,11.258129554495927,9.974074290609334,0.5375779463558329,0.0841199848355693,0.1748353947718132,0.3673095113274768,-4.607018656230246,4.122213409304806,-0.4155425900658096,89383.89715348279,20026.359428098312,4890544.706961356
0.1536009036416914,-15.795000589713434,185.7924923929619,27.803304288797026,31.28684121122018,85.54643834693547,0.5516237010820314,0.019574509470520987,0.14208150489339152,-0.3153721124421165,-4.58168922850312,4.259241185613247,2.5693294508928397,44359.335230224475,26.94022171628815,19275.873319839047
0.16684524942561663,-16.109851551954787,173.46764649524695,22.81832736780185,18.15733242995651,67.9098899407401,0.48271792404000535,0.3812652249804898,0.09280167326455563,-0.419960453395175,-4.565125549556278,4.217832165840663,2.124560947578747,332153.1230648209,20.424478988524363,10.245790171427783
