rho eq,E/A,K,J,L,h v 2-,a s +,h s nabla,kappa,kappa',f xi ex,h xi +,h xi nabla,binding energy,std radii,other quantities
0.15044002761177777,-15.815739899576942,220.87989465005643,34.53220730330861,69.44183044810994,8.33336065494089,0.6606572359410988,0.19454785671361835,0.0981169345312483,-0.1252657985375646,-4.5141619748063,4.147648245853439,1.4617596441230183,93137.55456647476,38.497789742050436,257.10209853580545
0.1596738491753398,-15.856660028640082,148.25568277825604,29.963792036994427,19.141363003896156,58.67309055984875,0.4729653509271884,0.08634104667252895,0.1825810913382867,-0.15830181671946864,-4.588878024408093,4.1049009137013615,2.312526687188701,159.2728146190709,1032.2109989638493,417.47622043618037
0.15045720247232133,-15.661147398047918,161.11846273433514,28.939472969050442,47.69162906661428,70.46095735729196,0.5174183595885631,0.42688005037729704,0.1338982798225808,-0.746636833520837,-4.446817949903528,4.265196632362628,-0.43085839369392087,2400919.1639816146,55.25421552519115,47.807555467785306
0.16249145711911223,-15.783408015030869,171.64897346438158,25.14267111270386,2.500871454912844,44.063587847028415,0.6934933748818155,0.014770500475774464,0.1764699753947705,0.7209460855451907,-4.5437529759503885,4.07990034203123,2.91436225172123,143.71271438679545,27.38816439497068,188411.46679401764
0.16073212211295188,-15.863039879406664,163.98401158286552,20.68084003975412,60.6591698220204,72.73455505072471,0.5060786181328338,0.3930057150158637,0.16718594020808789,-0.8730535448573392,-4.400219907494118,3.975836167039743,2.96030682400199,815.0336786108578,38.37095905527893,33.45222051933527
0.15021440552199372,-15.581146318123853,233.5843940315938,24.4415610601795,42.592621314734075,7.384815502574986,0.6478481256961708,0.42424145816731196,0.07616645958289302,-0.2771827293560858,-4.406439542405889,3.979698340214448,2.3263961417446466,29198.563421727566,28.040949379745214,44.906783429756565
0.15552750634366316,-15.767338579075481,143.74522855543762,22.441038173561342,13.562554121021773,30.58996705615859,0.6050613488180421,0.26226812114928666,0.09436125365422782,0.6112538750907736,-4.460336557599667,3.984284812343672,0.8045909762874714,691.0322302485035,26.722043670057477,6014166.096949903
0.1508447253232175,-15.655563735586126,204.40151209774544,36.41419390594438,49.29771384169287,24.493550798018298,0.598141972500065,0.050310181100477656,0.07854261619126325,0.6650942760121529,-4.4247187242473665,4.135646212751796,1.3476252000561093,127787.66747863633,6099.197450641475,465.0884593238443
0.15636310801574133,-16.18483174093528,196.8140166475186,34.14855085316319,67.0066956120838,4.056202783084899,0.5310458706428798,0.0877451933442903,0.11200597616007943,-0.784603356196285,-4.593719209644443,3.970094307718894,0.7921402141317289,10.55833830844333,23.16534262484236,50.07326551831029
0.1545800333791159,-15.513875145922029,176.8646624651164,24.189875311647494,45.11863682938259,79.50654702050728,0.5897207619051724,0.0922510028392051,0.10976835333963902,-0.2689745908283291,-4.455822499008928,4.070733233362357,1.474696887913816,30.37328289063877,36.49626860828245,18.636820522553016
0.1603297125605168,-15.856859318684444,202.21895814253273,21.731663728368805,32.87700370624664,93.93785675381572,0.573429881704153,0.3251882332272527,0.12862180439821608,-0.6781893339008598,-4.553053331339493,4.179017108250266,1.5957000982300276,2111544.3303779736,642.5222394840305,94.2734114114156
0.16313984668625994,-15.62999655590577,155.10165046840396,27.018156315283868,47.18832199296648,37.88845959790807,0.610828153821005,0.410584226599502,0.10756473763035655,-0.7664288591012189,-4.4178295633958475,3.944131494638863,1.5893866749207364,5976.410834781813,75367.78668273755,8022.311160040572
0.15606423211816514,-15.877814587859344,148.75828895427,30.266137295254566,58.36418018142425,68.361268525674,0.48218852162545306,0.20911870931651763,0.18709235688234288,0.5276902901773141,-4.521904251995817,4.182629794209417,3.1021206506321253,25.928830333171327,25.70149338600558,131.47878850042304
0.15818876075554641,-16.0457399141231,232.99478568246715,36.112157434456286,11.918456803376696,53.51811114399451,0.49766690831606414,0.10726105312273365,0.20708167075315814,-0.2498937712203999,-4.606221437261309,4.21330695598059,2.2623837891717304,1616.5766568141444,201.8908296102441,8612597.199592168
0.157362029733241,-15.98911470960946,204.54928744477144,33.408960246683144,64.30796951155608,76.61704601823082,0.5665198842184426,0.4084994114800078,0.10424943993576923,0.24099189119007025,-4.581015332950235,4.1286507414819775,2.3692656350384627,65.69656098381876,23.98665048413274,11.455698872343845
0.16076736890664695,-15.819610953466736,224.93680057466753,21.759005314423952,16.549955538467586,57.4200488580628,0.7021228470787548,0.3118824687590555,0.09680743596246855,-0.25305731389109365,-4.520353009086952,4.152368456982717,-0.5475958878439849,189132.72410057753,537.1060353821844,645.2786509803362
0.14885931006934108,-15.519720138211206,188.56053393296315,19.904580974192562,38.997969519035905,51.40110340069094,0.6087553965295788,0.26117645171551446,0.19143794807138884,0.7857802435631299,-4.5040084540414425,4.1683211539792895,0.26148554445864525,2201.599765627659,592.4986210844504,391.9173927078133
0.15561311178695852,-15.845893670449557,141.28883497679183,29.02739512862822,42.71758038480915,99.67965671349135,0.43911337355264457,0.2705827497371014,0.13861291120895824,0.614259829754567,-4.541634890229066,4.1714661875934445,3.353787962715672,28.99666534663326,25.839522233927575,1.2233573887552575e+64
0.15591467570911696,-16.19106827060073,204.0495392349273,30.122578788509713,31.071548166527506,80.02897109128708,0.6857602808856619,0.33117496209425534,0.09186541274920393,-0.5370847918655479,-4.585137338937628,4.045108342563318,-0.02297824329361764,408391.08152922767,272.3532703273278,2681.5250025113287
0.15181361266327753,-15.800886591121337,209.44755060897478,35.41881522898305,2.632298976407902,62.59604337587089,0.6525943312575897,0.039178729286254606,0.10649997206710862,-0.2740555208269274,-4.568672426364122,4.054255019066616,0.9173915273480375,10957.21596965178,157.6684333901323,35.83500970096543
0.15441717945507527,-15.718904997072764,147.74962818185185,22.606969198112303,26.549295752268446,2.98663121068381,0.6662952030147472,0.0645594347570491,0.11283904304850934,-0.09439877727347812,-4.60361904740933,4.0877236453077845,2.027638285084441,2056.9148578812506,23.8353090966783,15.022957732473467
0.1478337172286889,-16.00334861298858,143.37144866250839,31.110960996320294,15.769118920806704,59.88173104939749,0.5277930102618157,0.30113143971511036,0.1497474423139215,-0.22716343712403808,-4.386281949185338,4.226892433462215,3.483841459942604,1428.95343788346,189860.13045989993,7672.240043682143
