temp,RT,EQR,Solvent,Base,-TFMC product,unwanted byproduct,reaction time
146.32876360192654,248.80059063246622,0.9489257990222624,S1,B2,-0.5315562755340522,7.4299368856449135,248.80059063246622
129.9218406091481,74.44313326880426,1.0858664764837322,S2,B1,-6.461005904618566,2.0556290655000984,74.44313326880426
50.01419029386122,70.54888835808121,0.8474119979570108,S2,B2,-3.1964149974433202,3.6166386788292524,70.54888835808121
52.35396609891739,189.63035489887434,1.4392385192323232,S1,B2,-1.3196981178340912,3.866719693211408,189.63035489887434
76.0405260861785,252.25168741769474,1.4296626739425053,S2,B2,-2.579183565315674,2.9282306759200827,252.25168741769474
84.73420833063591,269.034264567754,1.049342021909766,S2,B2,-3.228683986721073,4.244526016303783,269.034264567754
127.5307156659739,293.1233710295823,1.1352131650823627,S1,B2,-1.1226751302814242,6.496508791852307,293.1233710295823
70.74217187817845,147.11388882928347,1.410397164876649,S2,B2,-2.6798627257297163,2.975165501523761,147.11388882928347
41.39258072012563,86.88356506261329,1.196958037534511,S1,B2,-1.5498419539690769,5.0125579979203785,86.88356506261329
142.79208563433292,117.20823858787085,1.116565505430374,S1,B1,-5.6223660659512715,3.2655275599363556,117.20823858787085
43.27386807104558,244.0120771675318,1.3265653728804243,S2,B2,-2.9327456080762304,3.284004995621439,244.0120771675318
143.38748289900946,143.94114066791843,1.2525965099163328,S2,B1,-6.1306687270299705,1.989506625902476,143.94114066791843
60.719624430513775,109.74169722447901,0.906926543417764,S2,B2,-3.3731290201681867,3.892578636616401,109.74169722447901
46.67238175013015,132.62009656161808,0.9600455089987772,S2,B1,-5.140928974637841,3.7515066061316373,132.62009656161808
37.79700583983487,257.3914938659012,1.294654932337825,S2,B2,-2.971237040638445,3.434101794451297,257.3914938659012
104.16940046047743,119.54316104309234,1.4633701201405644,S2,B1,-5.001822097547806,1.2884854613547945,119.54316104309234
148.06002408928305,234.6016326880144,0.8400819052983891,S2,B1,-6.367305438692804,2.2219992722179445,234.6016326880144
60.05965268192914,131.49432620312035,1.1793905887085185,S1,B2,-1.7998979354315314,5.090363198997679,131.49432620312035
137.37508409789154,96.11713958432867,1.480905876206698,S2,B1,-4.889977375017629,1.148631746460124,96.11713958432867
115.84933688283522,283.57071393721174,1.230360626220027,S2,B1,-6.291038024267853,1.965015764638217,283.57071393721174
68.88496493175693,229.06358846390668,1.033576325011731,S2,B2,-3.3915613179278825,4.029456371775215,229.06358846390668
96.03027598382825,180.0766621321515,1.0186038798489048,S1,B1,-5.245741830421824,3.640184634750404,180.0766621321515
56.855826036451944,153.46858228399572,1.2117342794553472,S1,B2,-1.7457157033160406,4.997673645123493,153.46858228399572
45.20313728782354,101.39479734503146,0.8913037457142294,S1,B1,-3.3669845876456357,5.125665432757847,101.39479734503146
86.39913807443543,264.0546589542516,1.1576060644103294,S2,B1,-6.162149944750052,2.440674088508577,264.0546589542516
121.12378794403863,278.3124823747197,1.4479123504586684,S1,B1,-4.3564268242892386,2.205643481880525,278.3124823747197
134.031573607388,187.99948030128124,0.9227436695392618,S1,B2,-0.9527910219981077,6.858700192312167,187.99948030128124
64.68073545410975,227.30968210045356,1.2733056853450044,S2,B1,-5.303076281717989,2.710948863140028,227.30968210045356
77.93393387454114,93.30034360296452,1.344704505049993,S2,B2,-2.799864035610714,3.323292767807885,93.30034360296452
91.27062625208033,212.5763151092884,1.380397149384669,S2,B1,-5.383739416342708,1.7753244505311798,212.5763151092884
89.72717363042628,83.7550910725515,1.1701787698612174,S2,B2,-2.989313301424871,4.0658422502128815,83.7550910725515
113.01597089970517,217.63423711066648,1.4012765623752004,S2,B1,-5.472302413485798,1.4859979719515208,217.63423711066648
118.07242468756725,106.49600198359846,0.9726364430432758,S1,B2,-1.3903852543577324,6.283328732230137,106.49600198359846
140.6594561524343,274.84553347279336,0.8140872235728643,S1,B2,-0.6893851939911049,6.866597615505171,274.84553347279336
37.22416862973146,161.19928378834015,1.2436350978248578,S1,B1,-2.810287759530089,5.164822386967421,161.19928378834015
132.06635960980077,62.626714796043466,0.8136175810395084,S1,B1,-5.218812162660485,2.886568369285632,62.626714796043466
66.88033291703206,137.32712696696564,1.3720220918788502,S1,B1,-3.6574390224773863,3.4651454717726953,137.32712696696564
79.13475924674916,200.06863121292048,0.9295515150812594,S1,B1,-4.768772606707308,3.9979705181018232,200.06863121292048
100.33752985777082,165.88262445195897,1.3044168359542585,S1,B2,-1.5019605660198176,5.082196958591271,165.88262445195897
71.91162851376498,178.86236947812176,1.2883787700956537,S1,B2,-1.705293032214263,4.759483537834905,178.86236947812176
108.20766128435831,69.48611738292595,0.9831852625542857,S2,B2,-2.6549577148701378,4.611829442396386,69.48611738292595
92.59220958667468,125.25930296192801,1.0571037444545606,S2,B2,-3.091936125800145,4.385960669553878,125.25930296192801
126.39613953885376,299.93387867198425,1.0714989364475098,S1,B1,-5.656354350347508,3.2980030581826787,299.93387867198425
102.96943081368217,286.72214606509294,1.104261982046344,S2,B2,-2.8561056414780315,4.606134925628441,286.72214606509294
109.44257312027852,198.151349394709,0.8723516105720577,S1,B2,-1.5465796669169087,5.935511707571713,198.151349394709
98.77501971244448,204.64681251360852,1.358405879238958,S1,B1,-4.525002635345663,2.831710074014623,204.64681251360852
81.60012096177735,157.97986661598122,0.8670082838030909,S1,B1,-4.769728825993216,3.850198215363015,157.97986661598122
124.29708813487386,172.36140857639953,1.146539482736726,S1,B1,-5.534454329289072,3.210283685941227,172.36140857639953
114.48128877310997,223.0496358018105,1.4874632133877657,S2,B1,-4.906854936209112,1.1305145351788402,223.0496358018105
54.31287000667399,240.59593557278555,1.0032062755927842,S1,B1,-3.8650109812797426,4.871856490012157,240.59593557278555
129.2505216869605,119.37258619721061,1.1150319304187088,S2,B1,-6.579786233800448,2.1245870032533816,119.37258619721061
129.23691979502962,119.39651626751888,1.5,S2,B2,-1.373385543908788,3.598806444937005,119.39651626751888
129.2486461972212,119.34060969187115,1.2440704875306887,S1,B1,-5.3039591498564755,2.971300551917789,119.34060969187115
131.0496099984887,105.24801281845922,1.1262309425488917,S2,B1,-6.534680759401949,2.1063625458790085,105.24801281845922
131.63868193806496,60.0,0.8410343108760332,S1,B1,-5.237339979305317,2.9038244199262193,60.0
131.07399161658418,105.22367876258777,0.8,S1,B2,-0.9719247415195567,6.385515481926884,105.22367876258777
130.54754262775393,60.0,0.8711289065517384,S1,B1,-5.286552477145125,2.9503344888343612,60.0
129.20630005394872,112.38550284549504,1.426574560086209,S2,B1,-5.313773224151625,1.3568344967999373,112.38550284549504
128.3224683663334,219.38538163764903,1.0567256017879925,S2,B1,-6.675785296395975,2.1790626074757995,219.38538163764903
128.24219785046722,215.40753984030096,1.0589745557639478,S2,B1,-6.673986297566028,2.1776843323894006,215.40753984030096
134.41002311159107,60.0,0.8516350550640703,S1,B1,-5.265808414790812,2.9242498053252666,60.0
128.23261142779148,215.39963246588272,1.5,S1,B1,-4.078958958469784,1.907163904931254,215.39963246588272
126.78857586673458,222.15946539298727,1.0670958719861259,S2,B1,-6.668997741208558,2.1703792039052603,222.15946539298727
126.80279973793986,222.12103928510638,1.5,S2,B2,-1.445424304004188,3.538721509565695,222.12103928510638
126.81045550166344,222.18766556106155,1.1481016596037121,S1,B1,-5.549984679928012,3.2016464173288197,222.18766556106155
127.43994214270805,223.62784372495054,1.0886880878087355,S2,B1,-6.642773805861934,2.1562025658825927,223.62784372495054
131.9999900059048,60.0,0.8582154175524994,S1,B1,-5.270570610173336,2.931794480300086,60.0
133.61328473149246,216.38309912241735,1.0129221188091433,S2,B1,-6.679536356991896,2.212370860563814,216.38309912241735
126.79500492782778,215.4606377968464,1.0372590258598138,S2,B1,-6.6922616244985855,2.184473475860573,215.4606377968464
129.56159473405438,220.5277630514347,1.0097429812512626,S2,B1,-6.696003165374991,2.196466536687695,220.5277630514347
126.06848333497891,175.58569327260602,1.0764686543024795,S2,B1,-6.658785689434794,2.1627358154895626,175.58569327260602
114.08772699548403,60.0,0.9644943566481163,S1,B1,-5.244255629718771,3.10378299524971,60.0
119.88332423497276,60.0,0.9674710550330639,S1,B1,-5.308925419111485,3.0644243202396293,60.0
131.04020658752924,116.60563727442243,1.0053631268331833,S1,B1,-5.69555438660668,3.304831973451253,116.60563727442243
126.73814357123828,203.70037656411318,1.0126404204403046,S2,B1,-6.701417155770011,2.189881993130121,203.70037656411318
126.1599534941673,119.74912898153096,1.0749935733521023,S2,B1,-6.6428113476041535,2.153232796494869,119.74912898153096
125.32317850019916,142.1094919988611,1.0600933460052253,S2,B1,-6.6712078153774055,2.169192187241901,142.1094919988611
122.92525001161059,173.94433487008246,1.0223097799798664,S2,B1,-6.699557654176552,2.1860892831650203,173.94433487008246
125.71896375545475,165.28760035898722,1.045088154000264,S2,B1,-6.6869188091254665,2.179200536725701,165.28760035898722
126.28867728995057,145.83598575654497,1.0525986583601659,S2,B1,-6.6776723285676916,2.1745645360794725,145.83598575654497
133.98220272630408,60.0,1.0911902226466674,S2,B1,-6.248399044726903,1.9522673503652497,60.0
124.22462330447048,146.91257961205633,1.0200733583021353,S2,B1,-6.696971146117074,2.184060612117789,146.91257961205633
124.16937979726767,184.37416316770205,1.0137025884247324,S2,B1,-6.7026788069126155,2.1875032273878334,184.37416316770205
124.00886675778021,166.57094727702264,1.0055353179619915,S2,B1,-6.702796728560796,2.1875625072419416,166.57094727702264
123.94004722736257,166.5439787190955,0.8,S2,B2,-2.1660251709338323,5.07412615226722,166.5439787190955
124.04872049532747,154.06021032938582,1.0149079445471598,S2,B1,-6.699788786333401,2.1857443946645354,154.06021032938582
132.52060863975052,76.48959618873062,1.0470268205653528,S2,B1,-6.506774455443898,2.0988293869480286,76.48959618873062
135.89918396098875,60.0,1.0558804379014068,S2,B1,-6.274959618518764,1.9852542643701394,60.0
123.89497155727724,169.6697326066612,1.0032664783399592,S2,B1,-6.703203142131582,2.187812896220792,169.6697326066612
116.36715434822469,226.61698702630912,1.3055571989194155,S2,B1,-5.9916863241035605,1.7797361137892862,226.61698702630912
127.46559245500202,74.43643573836485,1.10701690822184,S2,B1,-6.4369136725363,2.0316420206666788,74.43643573836485
123.84102436484808,170.25963708916865,1.0032242875389805,S2,B1,-6.7032465473514335,2.187845136904418,170.25963708916865
126.24024931838031,115.15535969779035,1.013270036253499,S2,B1,-6.678568805755822,2.175014963759132,115.15535969779035
125.29279152803568,88.71295440271567,1.37364051387113,S2,B1,-5.582299778250834,1.5105306726648244,88.71295440271567
124.03799026493121,163.50975310441152,1.0048502379144635,S2,B1,-6.7025504258771225,2.1874141276694257,163.50975310441152
124.09914145129729,167.79325890439804,1.0012077461105668,S2,B1,-6.703120015266449,2.187762118932829,167.79325890439804
124.10097005806485,167.79511723490162,0.8,S2,B1,-6.403556091946394,2.0065983814611705,167.79511723490162
125.39968091643948,132.85025644667422,1.0018947084973258,S2,B1,-6.694536103018555,2.1833899856638785,132.85025644667422
124.23191896150145,164.71809979793213,1.000064010593626,S2,B1,-6.702836655407149,2.1876092442177386,164.71809979793213
124.28845873128647,164.7180138881817,1.0496251247453834,S2,B2,-2.2694293694662564,5.377506538314054,164.7180138881817
124.23901864969368,164.68416069029962,1.1570665039001384,S1,B2,-1.1978248974418606,6.3197769499844245,164.68416069029962
124.20225951371904,164.92924491288858,1.000081792867263,S2,B1,-6.702860810544352,2.187618435672748,164.92924491288858
124.21618213312126,164.9381455775905,0.9336038117202059,S2,B2,-2.2659597186196097,5.359651685334341,164.9381455775905
124.41526373406343,137.03711101067643,1.0134230772025694,S2,B1,-6.695520877030759,2.18323480762018,137.03711101067643
123.6480805057824,161.11806738232565,0.9980040552340064,S2,B1,-6.702397279870607,2.187372994803284,161.11806738232565
123.36342720743534,161.12750176903347,1.4345794930309181,S1,B2,-0.8824541398784129,4.836267218426876,161.12750176903347
136.2245352097685,60.0,1.0777213900679892,S2,B1,-6.252373244561531,1.9745486653416213,60.0
123.98257071393041,164.09539657812618,0.9995945554924022,S2,B1,-6.702786512441252,2.1875564236680836,164.09539657812618
124.00886602750623,164.04058698015254,0.8927370664508167,S2,B2,-2.251219607551164,5.296646251110597,164.04058698015254
123.974358862754,164.10977650805347,1.1027502253577361,S2,B2,-2.255307686649506,5.302643072008568,164.10977650805347
123.98105912091086,164.15780879234384,0.9996426520073237,S2,B1,-6.702793152971949,2.1875604627076948,164.15780879234384
124.00575354868717,164.1569929063276,1.000948674390042,S1,B2,-1.2541798016764614,6.530506691643758,164.1569929063276
124.01054816958379,164.1392933835246,0.952936268780216,S2,B1,-6.686204111195006,2.17752800052064,164.1392933835246
135.37353531403846,60.0,1.0679873556619892,S2,B1,-6.267329726779248,1.9756869985931376,60.0
123.97648373332257,164.025736784246,0.9999919189773145,S2,B1,-6.702780534176173,2.1875529130971882,164.025736784246
124.03886286750618,164.01086433656764,1.0039146983880243,S2,B1,-6.702663990344745,2.187482834921802,164.01086433656764
123.97783527211259,163.87134639303872,1.0000294978228792,S2,B1,-6.702764620622727,2.187543263276777,163.87134639303872
123.94763646229643,163.870152212645,1.046196772048085,S2,B2,-2.2821070393462763,5.3666538210785975,163.870152212645
