temp,RT,EQR,Solvent,Base,-TFMC product,unwanted byproduct,reaction time
85.99638316919425,182.6535454976917,0.8000016012474429,S1,B1,-4.766073595085494,3.6060764346696317,182.6535454976917
149.10767170720334,247.26696755028286,1.17185442306958,S2,B1,-6.325330321940072,2.2166830553765386,247.26696755028286
69.88031465336894,125.586214297055,1.192838847653171,S1,B1,-4.281046264145076,4.046571790979579,125.586214297055
141.85772461137867,218.73610628985227,1.2841164330694412,S2,B1,-6.024194788034574,1.900512021675394,218.73610628985227
129.1854050742683,166.2582515982186,1.2159818457253575,S2,B1,-6.347009944213396,1.9831801149533117,166.2582515982186
37.51237876796824,209.73806150932475,1.2688088315531185,S1,B1,-2.776082136858116,5.050792396146845,209.73806150932475
79.24516205455896,283.4224647168978,1.1210563364825203,S2,B1,-6.084576873494638,2.6440737004956727,283.4224647168978
113.92993354144097,295.45876450595404,1.1834300490168985,S2,B2,-2.4934039809766455,4.772940787109849,295.45876450595404
62.835369186304,136.45204118590095,0.9301105980772315,S1,B2,-1.8899130817507381,5.308823186379796,136.45204118590095
43.442075273410325,83.84765556345312,1.3904353793335265,S1,B1,-2.6721044017982427,4.073437742277554,83.84765556345312
108.01079946437271,158.52987889083653,1.3728184888967279,S2,B2,-2.27557967939432,3.8311043301332592,158.52987889083653
46.04171250795373,215.97009462848993,0.9159262158889017,S2,B1,-5.090956515784729,3.751692728059602,215.97009462848993
35.95915061081592,76.40306305136221,1.4178339558273527,S2,B2,-2.5197860885556196,2.7749381162720006,76.40306305136221
96.14724632435406,155.53622169869882,0.9560542000486814,S1,B1,-5.236999049761764,3.6267817465031733,155.53622169869882
49.02619771781602,266.50331906531613,1.2937088738072793,S2,B1,-4.730159418955771,3.1555696244524256,266.50331906531613
109.15164984603945,227.94535754117976,1.1349223434976508,S1,B2,-1.5475267912301804,5.911861498089767,227.94535754117976
90.24572430783152,285.674559722644,1.3492810692056998,S2,B2,-2.6725549344525694,3.5508489040411266,285.674559722644
89.63756502098568,294.68586580092074,1.0515077606600773,S1,B1,-5.07937104417339,3.7554091497655024,294.68586580092074
132.5082139097242,175.32581273701305,1.3422909234860414,S1,B1,-4.957286904751294,2.657939516264518,175.32581273701305
56.73015511020458,254.67193530333677,1.092403189390351,S1,B1,-3.929200032610959,4.71486146051694,254.67193530333677
135.06302298105686,189.45405959193442,0.8974104534221071,S2,B2,-1.847613337514335,5.765081848881028,189.45405959193442
104.16554084328581,84.40821221457493,1.3816936709011198,S1,B2,-1.2880984137872304,4.6245164939856,84.40821221457493
136.60525138782265,272.7939051569608,0.9979498688615107,S1,B1,-5.730513812017434,3.3301988370060043,272.7939051569608
126.84353575915273,107.56125841484686,1.4152715829570475,S1,B1,-4.5503953658738405,2.3269603218449246,107.56125841484686
58.044544003101684,111.25841055811148,1.1617884324930345,S1,B2,-1.7956388781999975,5.116054943407219,111.25841055811148
60.42273385376929,65.69404901461282,1.4918827115200157,S1,B2,-1.1679591935120235,3.2698384835781606,65.69404901461282
69.27782440516214,143.6548377113822,0.8498216575982406,S2,B1,-5.7738468202579405,2.8563270310969644,143.6548377113822
123.00558257212035,119.58746874153393,0.9096847594065632,S2,B1,-6.624678016859577,2.1407311628165377,119.58746874153393
121.9509354966097,259.70069031801586,0.8603879384942295,S2,B2,-2.29578530520064,5.159242205662999,259.70069031801586
48.557595326058845,63.45755756852236,0.8188378501786027,S1,B2,-1.5912343787556908,4.799425094945403,63.45755756852236
144.47795370758553,278.793668063746,0.9892084475688163,S1,B1,-5.7246508778304595,3.369689545465217,278.793668063746
51.82568595131394,72.88905360190445,1.074031512813412,S2,B2,-3.288585509510426,3.7462862503581995,72.88905360190445
93.73931144798581,174.01860570461398,1.1070121212724127,S1,B2,-1.7886292941301276,5.60930889075475,174.01860570461398
110.94272526500805,231.21231788857528,1.442303647781766,S1,B2,-1.0980465445894492,4.460751496036077,231.21231788857528
76.66391573779276,101.99119514102323,1.136396290832291,S1,B2,-1.861339134885561,5.2565152123335235,101.99119514102323
66.13256173360568,266.2236601365154,1.326952452332319,S2,B1,-5.130518248651376,2.4950023944585578,266.2236601365154
